ID,ENMO_Avg_Active_Days_MVPA192,ENMO_Avg_Active_Days_MVPA110,ENMO_Avg_All_Days_MVPA192,ENMO_Avg_All_Days_MVPA110
89a26502,,,1.6666666666666667,2.2
56ef356c,13.969696969696969,37.333333333333336,13.588235294117647,36.44117647058823
71ee31f8,9.238095238095237,25.318181818181817,9.238095238095237,24.304347826086957
31b74cd4,26.130434782608695,46.130434782608695,25.166666666666668,44.708333333333336
6abd21d4,2.0,2.625,2.0,2.4444444444444446
6595d479,8.526315789473685,20.954545454545453,8.526315789473685,20.954545454545453
fdb6b48b,28.0,54.38461538461539,25.75,39.95
35daea65,24.766666666666666,48.38709677419355,24.766666666666666,45.63636363636363
e243119c,22.7,43.61904761904762,21.875,40.53846153846154
bb808a71,3.0,8.25,3.2,8.6
78704d22,3.0,5.8,3.0,5.8
6c6cd633,5.1875,15.7,4.9411764705882355,15.238095238095237
9ff73d95,,,1.8888888888888888,5.3
ea4619ec,10.588235294117647,23.15,10.588235294117647,22.19047619047619
3b091b83,16.8,35.06666666666667,16.387096774193548,34.193548387096776
e40319d7,7.25,25.642857142857142,7.153846153846154,25.133333333333333
4f20b188,11.0,27.055555555555557,10.533333333333333,26.210526315789473
5d3b6ea5,18.772727272727273,35.90909090909091,18.434782608695652,35.91304347826087
d08806a2,10.8,31.857142857142858,10.0,26.14814814814815
9fa68512,1.0,5.0,9.0,13.666666666666666
fd56e059,13.705882352941176,29.333333333333332,13.055555555555555,28.05263157894737
9cf04c41,4.866666666666666,13.08695652173913,4.866666666666666,13.08695652173913
a297d1b9,15.470588235294118,30.45,15.88888888888889,28.17391304347826
c2e15338,,,1.0,1.4285714285714286
658e66ec,1.0,4.375,1.0,4.0
4e6c7a75,8.366666666666667,28.666666666666668,8.0625,27.3125
059eed01,11.0,19.2,11.0,16.5
09b29113,8.772727272727273,25.043478260869566,8.434782608695652,24.208333333333332
8ddb6b8d,21.45,45.5,21.142857142857142,45.04761904761905
22536a61,3.6923076923076925,7.764705882352941,3.6923076923076925,7.388888888888889
37ae1239,17.11764705882353,42.611111111111114,16.72222222222222,41.68421052631579
93c06d4c,6.666666666666667,21.285714285714285,6.230769230769231,20.2
93fd93c4,,,3.0,5.0
fd0d9bca,16.8,32.4,17.095238095238095,31.227272727272727
9cba0d0e,11.73913043478261,26.434782608695652,11.73913043478261,26.434782608695652
30d2fd47,,,,
a26c3e8f,10.909090909090908,31.90909090909091,10.521739130434783,31.130434782608695
8a9e653f,6.181818181818182,22.5,6.043478260869565,21.82608695652174
de3ecca9,19.642857142857142,34.470588235294116,18.8,32.26315789473684
10e46254,12.0,38.13636363636363,11.347826086956522,36.958333333333336
954a4c2e,4.0,5.0,4.0,5.0
9e964060,,,2.0,5.0
428c37ea,19.25,30.75,15.8,25.6
537dc410,1.0,5.166666666666667,1.0,5.166666666666667
04cb2c30,7.366666666666666,20.12121212121212,7.366666666666666,20.12121212121212
c9dabad5,12.217391304347826,32.26086956521739,12.75,32.083333333333336
4dc4ed56,32.375,65.75,26.916666666666668,47.57142857142857
2d0bbbd3,8.285714285714286,32.714285714285715,6.888888888888889,27.555555555555557
d5fde276,9.0,22.095238095238095,9.0,22.095238095238095
099e3614,15.142857142857142,32.666666666666664,14.590909090909092,29.208333333333332
321202d4,11.521739130434783,31.75,11.521739130434783,31.75
ec13a1b9,24.5,45.5,11.571428571428571,21.22222222222222
a4481101,1.0,4.0,1.0,6.0
fab75c2c,14.4,31.666666666666668,12.666666666666666,28.857142857142858
75c13e08,6.5,17.647058823529413,6.153846153846154,17.0
b2b56219,12.826086956521738,36.34782608695652,12.375,35.291666666666664
83912085,14.423076923076923,36.25925925925926,13.5,33.266666666666666
0fbb3ca5,2.4166666666666665,15.35,2.642857142857143,14.304347826086957
9ab4909f,8.0,19.25,5.333333333333333,14.428571428571429
cd144127,16.766666666666666,30.70967741935484,16.258064516129032,26.16216216216216
1b2eea8f,6.5,20.416666666666668,6.230769230769231,19.23076923076923
8c0ca955,2.5714285714285716,8.84,2.5714285714285716,8.84
ba73bc7c,11.785714285714286,24.8125,11.266666666666667,23.823529411764707
d5a8d9b0,5.5,13.0,5.5,10.0
31d61741,8.0,18.25,6.666666666666667,19.4
5f099188,,,,4.0
f7fc97cf,,,3.3333333333333335,10.363636363636363
e7d08824,,6.0,4.5,5.222222222222222
cd1fff5a,1.8,7.95,1.8,7.95
b94ec4a1,2.4705882352941178,11.857142857142858,2.388888888888889,11.5
83379672,5.9411764705882355,16.5,5.885714285714286,15.567567567567568
b25abc27,6.565217391304348,21.217391304347824,6.458333333333333,20.708333333333332
a9c53cdb,23.473684210526315,45.36842105263158,22.55,43.6
9bdd6964,20.333333333333332,28.869565217391305,20.333333333333332,28.869565217391305
a2994e55,3.588235294117647,15.476190476190476,3.5,15.409090909090908
350dbeba,25.55,41.4,25.047619047619047,40.38095238095238
57c4f2b4,15.15,32.666666666666664,11.642857142857142,24.25
029a19c9,2.4545454545454546,12.058823529411764,2.4545454545454546,11.61111111111111
1c23295e,1.0,7.0,1.0,6.0
a5dbb00a,3.1904761904761907,10.15625,3.090909090909091,9.882352941176471
4a1440d9,5.833333333333333,11.0,5.285714285714286,10.5
c55187b4,1.0,3.0,1.0,2.6666666666666665
84b7d89d,1.0,3.076923076923077,1.0,2.9285714285714284
9b96b0e4,10.166666666666666,17.571428571428573,10.166666666666666,17.571428571428573
a8b0428d,,,,
f420b05a,4.25,15.461538461538462,4.25,15.461538461538462
214f46e8,6.217391304347826,25.695652173913043,6.125,25.5
daf3969c,,,1.0,2.7916666666666665
cfe4cf40,,,,2.0
c731458f,8.055555555555555,19.347826086956523,7.65,19.04
adc2d620,6.5,16.942857142857143,6.5,16.942857142857143
22b4191a,2.4,6.96875,2.4,6.878787878787879
05e94f88,1.0,7.0,1.0,7.0
43a7386d,11.0,16.142857142857142,11.0,16.142857142857142
2840643b,13.5,21.5,10.222222222222221,20.0
1b329556,12.045454545454545,31.130434782608695,11.73913043478261,30.583333333333332
62b873a2,17.58823529411765,35.76470588235294,16.77777777777778,34.388888888888886
57de6095,18.142857142857142,45.214285714285715,19.466666666666665,48.06666666666667
